node_id,role,timestamp,x,y,z
0,TAG,10.618382692337036,3.617,5.654,-0.074
0,TAG,10.629236936569214,3.62,5.641,0.286
0,TAG,10.640105724334717,3.606,5.642,0.13
0,TAG,10.650954246520996,3.597,5.626,0.291
0,TAG,10.661815404891968,3.61,5.625,0.222
0,TAG,10.672666549682617,3.609,5.644,0.021
0,TAG,10.687536001205444,3.636,5.647,0.057
0,TAG,10.687553644180298,3.619,5.634,0.221
0,TAG,10.698400735855103,3.571,5.631,0.104
0,TAG,10.709244966506958,3.579,5.637,0.242
0,TAG,10.720108270645142,3.58,5.639,0.07
0,TAG,10.73097038269043,3.612,5.651,-0.037
0,TAG,10.741837978363037,3.613,5.637,0.279
0,TAG,10.752665042877197,3.62,5.639,-0.002
0,TAG,10.767544746398926,3.59,5.643,0.036
0,TAG,10.767584085464478,3.602,5.637,0.292
0,TAG,10.778400421142578,3.62,5.648,-0.035
0,TAG,10.789252996444702,3.648,5.661,-0.012
0,TAG,10.800106763839722,3.664,5.651,0.148
0,TAG,10.810968160629272,3.605,5.64,0.268
0,TAG,10.82181692123413,3.616,5.637,0.224
0,TAG,10.832670211791992,3.628,5.641,0.11
0,TAG,10.847550630569458,3.638,5.658,-0.143
0,TAG,10.847563743591309,3.61,5.622,0.498
0,TAG,10.858404874801636,3.647,5.637,-0.052
0,TAG,10.869262933731079,3.617,5.648,-0.111
0,TAG,10.880103588104248,3.601,5.629,0.378
0,TAG,10.890965700149536,3.607,5.635,0.066
0,TAG,10.901819229125977,3.624,5.638,0.082
0,TAG,10.912678241729736,3.659,5.651,0.092
0,TAG,10.927546501159668,3.662,5.661,-0.09
0,TAG,10.927565097808838,3.611,5.646,0.082
0,TAG,10.938403844833374,3.638,5.635,0.246
0,TAG,10.949264764785767,3.634,5.643,-0.083
0,TAG,10.960113286972046,3.636,5.628,0.208
0,TAG,10.97096061706543,3.632,5.634,0.03
0,TAG,10.98183012008667,3.597,5.641,0.054
0,TAG,10.992694616317749,3.614,5.638,0.027
0,TAG,11.00756287574768,3.602,5.625,0.145
0,TAG,11.007580041885376,3.62,5.65,-0.108
0,TAG,11.018408298492432,3.623,5.64,0.18
0,TAG,11.029272079467773,3.628,5.64,0.138
0,TAG,11.040116786956787,3.627,5.643,0.035
0,TAG,11.050976753234863,3.639,5.646,0.09
0,TAG,11.061825513839722,3.589,5.631,0.014
0,TAG,11.072707176208496,3.594,5.639,-0.036
0,TAG,11.087604999542236,3.604,5.62,0.333
0,TAG,11.087621927261353,3.592,5.621,0.095
0,TAG,11.09841275215149,3.63,5.634,0.052
0,TAG,11.109273195266724,3.618,5.622,0.219
0,TAG,11.120121002197266,3.619,5.637,-0.077
0,TAG,11.130972146987915,3.595,5.625,0.246
0,TAG,11.141823053359985,3.614,5.625,0.233
0,TAG,11.152693748474121,3.613,5.644,-0.092
0,TAG,11.167554378509521,3.62,5.649,0.215
0,TAG,11.16757321357727,3.599,5.634,0.109
0,TAG,11.178411483764648,3.586,5.631,0.065
0,TAG,11.189263105392456,3.604,5.623,0.175
0,TAG,11.200107336044312,3.587,5.618,0.122
0,TAG,11.21097707748413,3.599,5.639,0.069
0,TAG,11.221819400787354,3.605,5.63,0.181
0,TAG,11.232679843902588,3.622,5.651,0.059
0,TAG,11.247570991516113,3.591,5.648,0.023
0,TAG,11.247588396072388,3.616,5.64,0.241
0,TAG,11.258427619934082,3.585,5.637,0.106
0,TAG,11.269269466400146,3.604,5.631,0.099
0,TAG,11.280139923095703,3.648,5.643,-0.042
0,TAG,11.290982246398926,3.617,5.641,0.069
0,TAG,11.30182957649231,3.607,5.64,0.155
0,TAG,11.312689542770386,3.591,5.624,0.292
0,TAG,11.327582120895386,3.57,5.632,0.011
0,TAG,11.327600240707397,3.594,5.625,0.211
0,TAG,11.338426113128662,3.607,5.638,0.06
0,TAG,11.349283933639526,3.594,5.636,0.034
0,TAG,11.360132217407227,3.598,5.617,0.32
0,TAG,11.37098503112793,3.583,5.624,0.181
0,TAG,11.381893634796143,3.592,5.626,0.09
0,TAG,11.392719268798828,3.621,5.63,0.297
0,TAG,11.407588720321655,3.628,5.637,0.03
0,TAG,11.407606840133667,3.635,5.637,0.034
0,TAG,11.41842794418335,3.602,5.624,0.289
0,TAG,11.42928671836853,3.59,5.628,0.107
0,TAG,11.44013524055481,3.604,5.633,0.109
0,TAG,11.450989723205566,3.623,5.646,-0.012
0,TAG,11.461824417114258,3.601,5.648,0.024
0,TAG,11.47270917892456,3.608,5.635,0.349
0,TAG,11.48765754699707,3.599,5.631,0.217
0,TAG,11.487678050994873,3.589,5.627,-0.008
0,TAG,11.498469114303589,3.632,5.636,0.049
0,TAG,11.50929880142212,3.624,5.643,0.047
0,TAG,11.520133972167969,3.589,5.645,0.117
0,TAG,11.531079053878784,3.576,5.628,0.306
0,TAG,11.541868925094604,3.586,5.626,0.161
0,TAG,11.552693843841553,3.607,5.632,0.081
0,TAG,11.567603349685669,3.616,5.627,0.106
0,TAG,11.567622184753418,3.585,5.621,0.2
0,TAG,11.57844591140747,3.544,5.611,0.133
0,TAG,11.589298725128174,3.565,5.601,0.255
0,TAG,11.600134372711182,3.596,5.616,0.025
0,TAG,11.611010789871216,3.605,5.609,0.152
0,TAG,11.62188196182251,3.602,5.617,0.322
0,TAG,11.632707595825195,3.567,5.622,-0.015
0,TAG,11.647580623626709,3.567,5.622,0.105
0,TAG,11.647598028182983,3.579,5.635,0.02
0,TAG,11.65844464302063,3.576,5.631,-0.11
0,TAG,11.669294595718384,3.573,5.626,0.233
0,TAG,11.680154800415039,3.564,5.618,0.31
0,TAG,11.691000938415527,3.575,5.636,0.084
0,TAG,11.701902627944946,3.602,5.625,0.105
0,TAG,11.712745428085327,3.623,5.636,0.04
0,TAG,11.727606773376465,3.588,5.625,0.088
0,TAG,11.727626323699951,3.584,5.61,0.286
0,TAG,11.738441705703735,3.586,5.619,0.158
0,TAG,11.749328136444092,3.589,5.621,0.007
0,TAG,11.760157108306885,3.62,5.627,0.208
0,TAG,11.771037101745605,3.625,5.636,0.024
0,TAG,11.781879901885986,3.61,5.623,0.286
0,TAG,11.792754173278809,3.613,5.622,0.174
0,TAG,11.807690620422363,3.607,5.628,0.038
0,TAG,11.80771541595459,3.605,5.629,0.135
0,TAG,11.818448543548584,3.587,5.629,0.212
0,TAG,11.82932186126709,3.572,5.629,0.143
0,TAG,11.840245723724365,3.591,5.621,0.222
0,TAG,11.851049661636353,3.588,5.63,0.195
0,TAG,11.861884832382202,3.588,5.628,0.036
0,TAG,11.872721910476685,3.584,5.635,0.206
0,TAG,11.887600898742676,3.584,5.633,0.091
0,TAG,11.887620687484741,3.574,5.628,0.264
0,TAG,11.898492574691772,3.599,5.624,0.26
0,TAG,11.90934157371521,3.609,5.627,0.058
0,TAG,11.920192003250122,3.61,5.625,0.161
0,TAG,11.931010484695435,3.611,5.625,0.267
0,TAG,11.941901445388794,3.587,5.621,0.203
0,TAG,11.952767372131348,3.589,5.631,0.166
0,TAG,11.967604160308838,3.641,5.639,0.076
0,TAG,11.96762204170227,3.614,5.632,0.108
0,TAG,11.978550434112549,3.596,5.622,0.434
0,TAG,11.989322900772095,3.594,5.61,0.312
0,TAG,12.000167846679688,3.604,5.63,0.04
0,TAG,12.011038064956665,3.629,5.646,-0.041
0,TAG,12.021872282028198,3.608,5.628,0.295
0,TAG,12.03272819519043,3.565,5.621,0.195
0,TAG,12.04771089553833,3.577,5.615,0.422
0,TAG,12.047731876373291,3.596,5.629,-0.036
0,TAG,12.058492422103882,3.57,5.624,0.168
0,TAG,12.06933856010437,3.554,5.608,0.305
0,TAG,12.080169200897217,3.542,5.615,0.303
0,TAG,12.091030597686768,3.567,5.634,0.07
0,TAG,12.101880311965942,3.609,5.629,0.086
0,TAG,12.112714052200317,3.599,5.641,0.069
0,TAG,12.12760853767395,3.561,5.618,0.358
0,TAG,12.127625465393066,3.562,5.607,0.31
0,TAG,12.138468503952026,3.591,5.63,-0.009
0,TAG,12.14934229850769,3.59,5.625,0.142
0,TAG,12.160188674926758,3.603,5.629,0.079
0,TAG,12.17106294631958,3.596,5.626,0.187
0,TAG,12.181902170181274,3.574,5.6,0.377
0,TAG,12.19271445274353,3.6,5.608,0.224
0,TAG,12.207604169845581,3.587,5.618,-0.02
0,TAG,12.207622528076172,3.571,5.607,0.23
0,TAG,12.218463897705078,3.533,5.601,0.373
0,TAG,12.229313373565674,3.544,5.611,0.008
0,TAG,12.240199327468872,3.582,5.607,0.212
0,TAG,12.251033782958984,3.587,5.628,0.016
0,TAG,12.261876583099365,3.571,5.611,0.265
0,TAG,12.272762775421143,3.572,5.608,0.184
0,TAG,12.28762412071228,3.577,5.615,-0.032
0,TAG,12.287643194198608,3.584,5.625,0.03
0,TAG,12.298505544662476,3.565,5.608,0.446
0,TAG,12.309364080429077,3.547,5.613,0.101
0,TAG,12.32020902633667,3.579,5.613,0.076
0,TAG,12.331042528152466,3.612,5.623,-0.03
0,TAG,12.34192943572998,3.558,5.609,0.299
0,TAG,12.352787017822266,3.58,5.596,0.344
0,TAG,12.367624044418335,3.612,5.619,-0.065
0,TAG,12.367642402648926,3.574,5.626,0.055
0,TAG,12.378478050231934,3.57,5.612,0.323
0,TAG,12.389344453811646,3.567,5.613,0.161
0,TAG,12.400192260742188,3.583,5.632,0.096
0,TAG,12.411071300506592,3.598,5.622,0.409
0,TAG,12.421891212463379,3.571,5.603,0.257
0,TAG,12.432753086090088,3.556,5.615,0.214
0,TAG,12.447651624679565,3.576,5.614,0.181
0,TAG,12.44767165184021,3.615,5.641,-0.137
0,TAG,12.458507776260376,3.585,5.628,0.139
0,TAG,12.469373941421509,3.6,5.616,0.346
0,TAG,12.480221033096313,3.595,5.628,0.092
0,TAG,12.49105715751648,3.643,5.645,0.051
0,TAG,12.501899719238281,3.642,5.634,0.195
0,TAG,12.512787580490112,3.598,5.629,0.083
0,TAG,12.527676343917847,3.589,5.634,0.089
0,TAG,12.527693748474121,3.673,5.657,0.225
0,TAG,12.53848671913147,3.635,5.654,0.038
0,TAG,12.549376487731934,3.642,5.642,0.349
0,TAG,12.560198783874512,3.633,5.641,0.089
0,TAG,12.571078538894653,3.639,5.655,-0.115
0,TAG,12.58193039894104,3.64,5.652,0.195
0,TAG,12.592793703079224,3.625,5.655,-0.01
0,TAG,12.60769510269165,3.611,5.644,0.079
0,TAG,12.607715129852295,3.626,5.638,0.196
0,TAG,12.618509531021118,3.624,5.632,0.13
0,TAG,12.629367113113403,3.61,5.631,0.09
0,TAG,12.640220880508423,3.608,5.623,0.24
0,TAG,12.651092290878296,3.615,5.635,-0.011
0,TAG,12.661922693252563,3.635,5.635,0.207
0,TAG,12.672784328460693,3.641,5.629,0.135
0,TAG,12.687663793563843,3.641,5.629,0.135
0,TAG,12.687680959701538,3.629,5.619,0.307
0,TAG,12.698521852493286,3.621,5.623,0.093
0,TAG,12.709367752075195,3.616,5.636,0.008
0,TAG,12.72022557258606,3.63,5.629,0.223
0,TAG,12.731086015701294,3.644,5.638,0.016
0,TAG,12.741940975189209,3.631,5.646,-0.008
0,TAG,12.752811431884766,3.648,5.64,0.086
0,TAG,12.767643690109253,3.626,5.639,0.113
0,TAG,12.767661094665527,3.644,5.645,0.06
0,TAG,12.778509378433228,3.645,5.634,0.202
0,TAG,12.789357662200928,3.627,5.639,0.01
0,TAG,12.8002290725708,3.599,5.641,-0.04
0,TAG,12.811081409454346,3.622,5.625,0.187
0,TAG,12.821921348571777,3.593,5.629,0.091
0,TAG,12.832772970199585,3.615,5.628,0.093
0,TAG,12.847676038742065,3.619,5.632,0.179
0,TAG,12.847697257995605,3.595,5.632,0.04
0,TAG,12.858516216278076,3.579,5.618,0.259
0,TAG,12.869357347488403,3.585,5.616,0.208
0,TAG,12.880201816558838,3.579,5.617,0.115
0,TAG,12.891070365905762,3.625,5.614,0.112
0,TAG,12.90193247795105,3.622,5.617,0.154
0,TAG,12.912778854370117,3.589,5.627,-0.132
0,TAG,12.927692890167236,3.611,5.618,0.241
0,TAG,12.92771053314209,3.637,5.621,0.09
0,TAG,12.938518285751343,3.612,5.629,0.019
0,TAG,12.949374437332153,3.622,5.632,0.131
0,TAG,12.960231304168701,3.614,5.626,0.196
0,TAG,12.971075057983398,3.586,5.613,0.191
0,TAG,12.982014417648315,3.6,5.612,0.2
0,TAG,12.992784976959229,3.594,5.621,0.0
0,TAG,13.007687330245972,3.577,5.599,0.235
0,TAG,13.007705450057983,3.57,5.592,0.409
0,TAG,13.018540382385254,3.574,5.615,0.121
0,TAG,13.029367923736572,3.603,5.614,0.017
0,TAG,13.040227174758911,3.637,5.627,0.189
0,TAG,13.051087856292725,3.59,5.623,0.168
0,TAG,13.062019109725952,3.593,5.608,0.173
0,TAG,13.072827816009521,3.602,5.611,-0.012
0,TAG,13.087666988372803,3.608,5.637,0.065
0,TAG,13.087684392929077,3.624,5.631,0.069
0,TAG,13.098518133163452,3.621,5.614,0.263
0,TAG,13.109379529953003,3.607,5.622,0.219
0,TAG,13.120243787765503,3.636,5.632,0.079
0,TAG,13.131120204925537,3.65,5.64,-0.072
0,TAG,13.141934156417847,3.61,5.644,-0.051
0,TAG,13.152794599533081,3.6,5.632,0.246
0,TAG,13.167691230773926,3.619,5.639,0.06
0,TAG,13.167714595794678,3.645,5.642,0.067
0,TAG,13.178532838821411,3.65,5.639,0.202
0,TAG,13.189363241195679,3.615,5.635,0.134
0,TAG,13.200282573699951,3.639,5.633,0.187
0,TAG,13.211136102676392,3.656,5.635,0.15
0,TAG,13.222072839736938,3.63,5.649,0.076
0,TAG,13.232797861099243,3.607,5.637,0.147
0,TAG,13.247685194015503,3.622,5.627,0.137
0,TAG,13.247704029083252,3.613,5.645,-0.028
0,TAG,13.25853157043457,3.634,5.643,0.263
0,TAG,13.26937484741211,3.619,5.629,0.291
0,TAG,13.280238628387451,3.61,5.634,0.132
0,TAG,13.29109525680542,3.629,5.631,0.198
0,TAG,13.302038192749023,3.601,5.626,0.309
0,TAG,13.312806367874146,3.593,5.622,0.156
0,TAG,13.327728033065796,3.624,5.621,0.243
0,TAG,13.327747821807861,3.602,5.633,0.103
0,TAG,13.338533878326416,3.579,5.631,0.218
0,TAG,13.349389791488647,3.586,5.62,0.285
0,TAG,13.360249519348145,3.597,5.638,0.112
0,TAG,13.37109088897705,3.582,5.615,0.371
0,TAG,13.381943702697754,3.597,5.61,0.253
0,TAG,13.392806768417358,3.585,5.617,0.172
0,TAG,13.407686233520508,3.601,5.623,0.169
0,TAG,13.40770411491394,3.57,5.606,0.402
0,TAG,13.418543338775635,3.588,5.611,0.139
0,TAG,13.42939805984497,3.599,5.617,0.177
0,TAG,13.440252304077148,3.584,5.612,0.315
0,TAG,13.451110601425171,3.55,5.611,0.164
0,TAG,13.46195387840271,3.583,5.606,0.187
0,TAG,13.47280478477478,3.617,5.622,0.215
0,TAG,13.487687587738037,3.576,5.618,0.307
0,TAG,13.487706422805786,3.594,5.613,0.223
0,TAG,13.498546838760376,3.615,5.616,0.115
0,TAG,13.50940465927124,3.611,5.627,0.04
0,TAG,13.520259141921997,3.576,5.606,0.464
0,TAG,13.531102895736694,3.582,5.608,0.219
0,TAG,13.542042255401611,3.578,5.609,0.135
0,TAG,13.552813291549683,3.62,5.615,0.211
0,TAG,13.567697286605835,3.587,5.605,0.191
0,TAG,13.567715406417847,3.583,5.607,0.125
0,TAG,13.578556776046753,3.597,5.616,0.331
0,TAG,13.589406728744507,3.598,5.634,-0.019
0,TAG,13.600255727767944,3.588,5.618,0.26
0,TAG,13.611153364181519,3.58,5.614,0.278
0,TAG,13.622113704681396,3.579,5.623,0.043
0,TAG,13.632836818695068,3.607,5.622,0.111
0,TAG,13.647725582122803,3.601,5.605,0.283
0,TAG,13.64774465560913,3.568,5.614,0.29
0,TAG,13.658608675003052,3.584,5.617,0.184
0,TAG,13.669431924819946,3.609,5.627,0.066
0,TAG,13.680293083190918,3.577,5.631,0.175
0,TAG,13.691129207611084,3.559,5.614,0.236
0,TAG,13.702136993408203,3.577,5.619,0.082
0,TAG,13.71284532546997,3.583,5.64,-0.016
0,TAG,13.727768182754517,3.585,5.627,0.212
0,TAG,13.727792024612427,3.552,5.617,0.311
0,TAG,13.738559484481812,3.588,5.619,0.174
0,TAG,13.749421834945679,3.606,5.622,0.21
0,TAG,13.760299921035767,3.581,5.621,0.309
0,TAG,13.771128177642822,3.581,5.615,0.178
0,TAG,13.782110452651978,3.607,5.615,0.11
0,TAG,13.792848348617554,3.575,5.617,0.061
0,TAG,13.807727575302124,3.573,5.611,0.31
0,TAG,13.807748794555664,3.603,5.61,0.141
0,TAG,13.81855821609497,3.599,5.619,0.08
0,TAG,13.829452753067017,3.555,5.607,0.257
0,TAG,13.840281009674072,3.596,5.613,0.219
0,TAG,13.851154565811157,3.584,5.621,-0.065
0,TAG,13.862070322036743,3.562,5.617,0.179
0,TAG,13.872838020324707,3.56,5.611,0.269
0,TAG,13.887691974639893,3.554,5.615,-0.045
0,TAG,13.88770341873169,3.569,5.616,0.202
0,TAG,13.898616552352905,3.565,5.604,0.22
0,TAG,13.909414529800415,3.555,5.606,0.068
0,TAG,13.920295000076294,3.569,5.594,0.119
0,TAG,13.931154727935791,3.579,5.614,0.081
0,TAG,13.94207501411438,3.57,5.622,0.217
0,TAG,13.95287036895752,3.606,5.616,0.207
0,TAG,13.96771764755249,3.593,5.609,0.114
0,TAG,13.967732429504395,3.577,5.624,0.165
0,TAG,13.97858190536499,3.595,5.617,0.301
0,TAG,13.989445924758911,3.584,5.623,0.105
0,TAG,14.000296354293823,3.577,5.623,0.055
0,TAG,14.011140584945679,3.602,5.636,-0.022
0,TAG,14.022077560424805,3.6,5.642,0.03
0,TAG,14.032854795455933,3.596,5.636,0.18
0,TAG,14.047810792922974,3.615,5.624,0.21
0,TAG,14.047831296920776,3.632,5.641,0.022
0,TAG,14.058606386184692,3.616,5.615,0.281
0,TAG,14.06944751739502,3.63,5.611,0.149
0,TAG,14.080273389816284,3.631,5.632,-0.019
0,TAG,14.0911545753479,3.652,5.642,0.157
0,TAG,14.102070569992065,3.613,5.607,0.34
0,TAG,14.112838745117188,3.614,5.625,0.039
0,TAG,14.127761125564575,3.634,5.628,0.098
0,TAG,14.127781629562378,3.649,5.638,0.065
0,TAG,14.138582944869995,3.618,5.633,0.149
0,TAG,14.14944863319397,3.644,5.642,0.206
0,TAG,14.160325527191162,3.627,5.643,0.072
0,TAG,14.17113471031189,3.588,5.631,0.116
0,TAG,14.182078123092651,3.617,5.633,0.175
0,TAG,14.192867517471313,3.625,5.637,0.118
0,TAG,14.207788228988647,3.59,5.627,0.264
0,TAG,14.207803726196289,3.619,5.626,0.219
0,TAG,14.218594312667847,3.6,5.633,0.055
0,TAG,14.229467391967773,3.607,5.644,0.058
0,TAG,14.240280628204346,3.62,5.632,0.247
0,TAG,14.251117706298828,3.617,5.632,0.149
0,TAG,14.262077808380127,3.627,5.633,0.12
0,TAG,14.272875308990479,3.597,5.607,0.569
0,TAG,14.287769317626953,3.599,5.611,0.205
0,TAG,14.287789583206177,3.608,5.621,0.23
0,TAG,14.298599481582642,3.618,5.617,0.238
0,TAG,14.309459924697876,3.584,5.627,0.123
0,TAG,14.320332765579224,3.623,5.625,0.183
0,TAG,14.331193208694458,3.65,5.638,0.097
0,TAG,14.342085838317871,3.616,5.629,0.221
0,TAG,14.35289478302002,3.62,5.617,0.261
0,TAG,14.367789268493652,3.64,5.626,0.09
0,TAG,14.367810726165771,3.621,5.638,0.062
0,TAG,14.3786141872406,3.616,5.626,0.254
0,TAG,14.389480113983154,3.616,5.628,0.257
0,TAG,14.400311946868896,3.595,5.643,0.005
0,TAG,14.411185026168823,3.614,5.634,0.305
0,TAG,14.422110557556152,3.622,5.621,0.305
0,TAG,14.432907342910767,3.605,5.64,-0.021
0,TAG,14.447752952575684,3.604,5.626,0.288
0,TAG,14.447771310806274,3.598,5.639,0.176
0,TAG,14.458621263504028,3.591,5.644,-0.041
0,TAG,14.469462156295776,3.61,5.63,0.203
0,TAG,14.480314254760742,3.606,5.631,0.044
0,TAG,14.49115538597107,3.598,5.625,0.248
0,TAG,14.502107381820679,3.628,5.615,0.229
0,TAG,14.512885332107544,3.607,5.62,0.143
0,TAG,14.527788639068604,3.587,5.625,0.127
0,TAG,14.527809143066406,3.617,5.625,0.24
0,TAG,14.538612842559814,3.62,5.639,0.063
0,TAG,14.54946756362915,3.617,5.628,0.174
0,TAG,14.560359716415405,3.606,5.627,0.21
0,TAG,14.571209192276001,3.592,5.627,0.155
0,TAG,14.582120418548584,3.62,5.63,0.217
0,TAG,14.59289288520813,3.604,5.621,0.218
0,TAG,14.607825517654419,3.588,5.624,0.118
0,TAG,14.607845067977905,3.602,5.625,0.238
0,TAG,14.618624687194824,3.595,5.621,0.207
0,TAG,14.629480361938477,3.602,5.622,0.249
0,TAG,14.640321493148804,3.598,5.625,0.091
0,TAG,14.651209115982056,3.606,5.632,0.125
0,TAG,14.662097454071045,3.613,5.629,0.119
0,TAG,14.672886371612549,3.637,5.618,0.215
0,TAG,14.687773942947388,3.61,5.62,0.032
0,TAG,14.687792778015137,3.621,5.621,0.186
0,TAG,14.698625802993774,3.608,5.623,0.129
0,TAG,14.709514379501343,3.604,5.621,0.172
0,TAG,14.720347881317139,3.608,5.623,0.092
0,TAG,14.73117709159851,3.594,5.616,0.062
0,TAG,14.742109298706055,3.578,5.624,0.085
0,TAG,14.752906084060669,3.596,5.628,0.045
0,TAG,14.767772674560547,3.615,5.632,0.225
0,TAG,14.767791032791138,3.583,5.623,0.158
0,TAG,14.778632164001465,3.591,5.623,0.151
0,TAG,14.7894868850708,3.586,5.623,0.121
0,TAG,14.8003671169281,3.573,5.63,0.124
0,TAG,14.811206817626953,3.589,5.629,0.128
0,TAG,14.82214879989624,3.591,5.623,0.181
0,TAG,14.83290410041809,3.54,5.621,0.009
0,TAG,14.84781265258789,3.548,5.62,0.277
0,TAG,14.84784197807312,3.613,5.633,0.076
0,TAG,14.858644008636475,3.573,5.63,0.028
0,TAG,14.869491338729858,3.569,5.615,0.204
0,TAG,14.880371809005737,3.595,5.625,0.059
0,TAG,14.891214847564697,3.58,5.618,0.048
0,TAG,14.902133464813232,3.564,5.604,0.382
0,TAG,14.912917852401733,3.58,5.612,-0.031
0,TAG,14.927788496017456,3.588,5.62,0.103
0,TAG,14.927806377410889,3.602,5.608,0.235
0,TAG,14.938641786575317,3.605,5.621,0.114
0,TAG,14.949503898620605,3.576,5.62,0.05
0,TAG,14.960358619689941,3.572,5.609,0.249
0,TAG,14.971205234527588,3.578,5.616,-0.09
0,TAG,14.982131242752075,3.588,5.631,0.01
0,TAG,14.992915153503418,3.587,5.618,0.294
0,TAG,15.007797241210938,3.593,5.622,-0.031
0,TAG,15.007815599441528,3.62,5.637,-0.053
0,TAG,15.018672466278076,3.597,5.622,0.373
0,TAG,15.02953028678894,3.581,5.634,0.079
0,TAG,15.040396213531494,3.581,5.63,0.154
0,TAG,15.051227807998657,3.572,5.611,0.353
0,TAG,15.062120199203491,3.546,5.626,0.018
0,TAG,15.072937965393066,3.591,5.636,0.054
0,TAG,15.087804555892944,3.581,5.625,0.36
0,TAG,15.087822914123535,3.576,5.63,0.054
0,TAG,15.098686456680298,3.586,5.619,0.228
0,TAG,15.109536409378052,3.608,5.631,0.059
0,TAG,15.120387315750122,3.566,5.628,0.076
0,TAG,15.13122034072876,3.589,5.621,0.211
0,TAG,15.142327308654785,3.612,5.622,0.07
0,TAG,15.152943849563599,3.591,5.63,-0.013
0,TAG,15.167841911315918,3.612,5.624,0.168
0,TAG,15.167863607406616,3.598,5.619,0.179
0,TAG,15.178680658340454,3.589,5.626,-0.021
0,TAG,15.189518928527832,3.611,5.618,0.317
0,TAG,15.200377941131592,3.568,5.61,0.198
0,TAG,15.211257934570312,3.568,5.622,0.116
0,TAG,15.222147941589355,3.582,5.614,0.159
0,TAG,15.232931852340698,3.583,5.619,0.179
0,TAG,15.247906923294067,3.575,5.621,0.116
0,TAG,15.247929811477661,3.605,5.611,0.141
0,TAG,15.258694887161255,3.601,5.617,0.06
0,TAG,15.269545316696167,3.604,5.623,0.139
0,TAG,15.280404567718506,3.601,5.618,0.175
0,TAG,15.291240453720093,3.607,5.634,0.017
0,TAG,15.30213451385498,3.611,5.635,0.222
0,TAG,15.312963724136353,3.618,5.625,0.354
0,TAG,15.327846765518188,3.618,5.64,0.05
0,TAG,15.327866315841675,3.624,5.638,0.27
0,TAG,15.338672399520874,3.635,5.636,0.135
0,TAG,15.349531888961792,3.627,5.641,0.019
0,TAG,15.360379457473755,3.647,5.632,0.119
0,TAG,15.371237516403198,3.651,5.63,0.071
0,TAG,15.382137298583984,3.629,5.638,0.067
0,TAG,15.39295244216919,3.633,5.634,0.154
0,TAG,15.407832384109497,3.628,5.63,0.178
0,TAG,15.407851934432983,3.606,5.644,0.038
0,TAG,15.418684720993042,3.616,5.632,0.202
0,TAG,15.429539442062378,3.609,5.623,0.228
0,TAG,15.44047737121582,3.622,5.626,0.106
0,TAG,15.451245069503784,3.637,5.623,0.208
0,TAG,15.462119340896606,3.614,5.616,0.194
0,TAG,15.472941398620605,3.625,5.617,0.075
0,TAG,15.48783278465271,3.622,5.619,0.178
0,TAG,15.487850666046143,3.627,5.622,0.182
0,TAG,15.498687028884888,3.633,5.628,0.201
0,TAG,15.509546279907227,3.629,5.617,0.289
0,TAG,15.520396709442139,3.624,5.617,0.228
0,TAG,15.53124213218689,3.641,5.618,0.13
0,TAG,15.54215383529663,3.638,5.619,0.177
0,TAG,15.552953243255615,3.601,5.63,0.1
0,TAG,15.567836284637451,3.618,5.634,0.082
0,TAG,15.567854642868042,3.597,5.612,0.298
0,TAG,15.578700542449951,3.607,5.633,0.011
0,TAG,15.589548587799072,3.624,5.635,0.191
0,TAG,15.600394487380981,3.622,5.628,0.176
0,TAG,15.611254930496216,3.62,5.634,-0.019
0,TAG,15.622159004211426,3.642,5.628,0.274
0,TAG,15.632968425750732,3.624,5.629,0.184
0,TAG,15.64784860610962,3.642,5.636,0.201
0,TAG,15.64786696434021,3.627,5.624,0.276
0,TAG,15.658678531646729,3.61,5.626,0.265
0,TAG,15.66954755783081,3.607,5.631,0.08
0,TAG,15.680408000946045,3.61,5.609,0.322
0,TAG,15.691259622573853,3.582,5.601,0.32
0,TAG,15.70216703414917,3.594,5.61,0.221
0,TAG,15.712977886199951,3.585,5.593,0.446
0,TAG,15.727850198745728,3.599,5.608,0.144
0,TAG,15.72786808013916,3.579,5.596,0.464
0,TAG,15.738702297210693,3.587,5.594,0.33
0,TAG,15.749535083770752,3.614,5.597,0.151
0,TAG,15.760414123535156,3.62,5.599,0.259
0,TAG,15.771259784698486,3.613,5.603,0.297
0,TAG,15.78216814994812,3.617,5.612,0.077
0,TAG,15.793010234832764,3.603,5.603,0.443
0,TAG,15.807867527008057,3.62,5.601,0.207
0,TAG,15.807885885238647,3.616,5.614,0.067
0,TAG,15.818712949752808,3.596,5.6,0.313
0,TAG,15.829563856124878,3.622,5.61,0.089
0,TAG,15.84042501449585,3.609,5.614,0.318
0,TAG,15.851281642913818,3.59,5.606,0.254
0,TAG,15.862169027328491,3.596,5.611,0.112
0,TAG,15.872944355010986,3.575,5.602,0.185
0,TAG,15.887858629226685,3.562,5.601,0.36
0,TAG,15.887876987457275,3.592,5.603,0.27
0,TAG,15.898719787597656,3.607,5.6,0.19
0,TAG,15.909569263458252,3.6,5.608,0.207
0,TAG,15.92042875289917,3.575,5.6,0.295
0,TAG,15.931283712387085,3.58,5.604,0.243
0,TAG,15.942174673080444,3.602,5.611,0.226
0,TAG,15.953004360198975,3.57,5.608,0.291
0,TAG,15.96786880493164,3.582,5.607,0.241
